Año,Evaluación,Nivel,Grado,UGEL,Gestión,Area,Característica,Ubigeo,Región,Provincia,Distrito,Centro Poblado,Código Modular,Anexo,Nombre de la IE,Sección,Area Academica,Estudiantes programados,Puntaje Promedio,Secciones evaluadas,Cantidad Previo al inicio,Cantidad En inicio,Cantidad En proceso,Cantidad Satisfactorio
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30105,APURÍMAC,ABANCAY,HUANIPACA,HUANIPACA,237255,0,54030 VIRGEN DEL CARMEN,A,Matemática,13,518,1,1,,7,5
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30109,APURÍMAC,ABANCAY,TAMBURCO,TAMBURCO,237313,0,54036 SEÑOR DE LA EXALTACION,A,Lectura,46,457,1,,7,14,2
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30109,APURÍMAC,ABANCAY,TAMBURCO,TAMBURCO,237313,0,54036 SEÑOR DE LA EXALTACION,B,Matemática,46,467,1,1,6,8,7
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30109,APURÍMAC,ABANCAY,TAMBURCO,TAMBURCO,237313,0,54036 SEÑOR DE LA EXALTACION,A,Matemática,46,497,1,,4,11,8
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30109,APURÍMAC,ABANCAY,TAMBURCO,TAMBURCO,237313,0,54036 SEÑOR DE LA EXALTACION,B,Lectura,46,497,1,1,6,5,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,237388,0,54043 CESAR ABRAHAM VALLEJO,A,Matemática,54,399,1,9,9,4,2
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,237388,0,54043 CESAR ABRAHAM VALLEJO,B,Matemática,54,405,1,9,5,12,2
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,237388,0,54043 CESAR ABRAHAM VALLEJO,B,Lectura,54,473,1,2,7,15,4
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,237388,0,54043 CESAR ABRAHAM VALLEJO,A,Lectura,54,446,1,1,15,3,5
2024,ECE 2024,Primaria,CUARTO,UGEL Huancarama,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30208,APURÍMAC,ANDAHUAYLAS,PACOBAMBA,HUANCANE,237891,0,54094 FEDERICO LATORRE ORMACHEA,A,Matemática,10,576,1,,,3,7
2024,ECE 2024,Primaria,CUARTO,UGEL Huancarama,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30208,APURÍMAC,ANDAHUAYLAS,PACOBAMBA,HUANCANE,237891,0,54094 FEDERICO LATORRE ORMACHEA,A,Lectura,10,457,1,,4,6,
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30211,APURÍMAC,ANDAHUAYLAS,POMACOCHA,POMACOCHA,237958,0,54100 VIRGEN DE COCHARCAS,A,Lectura,15,491,1,,6,4,5
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30211,APURÍMAC,ANDAHUAYLAS,POMACOCHA,POMACOCHA,237958,0,54100 VIRGEN DE COCHARCAS,A,Matemática,15,496,1,,4,5,6
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,237990,0,54104 CRISTO REY,C,Lectura,137,440,1,2,14,9,2
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,237990,0,54104 CRISTO REY,E,Matemática,137,456,1,4,3,14,4
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,237990,0,54104 CRISTO REY,C,Matemática,137,419,1,5,11,7,4
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,237990,0,54104 CRISTO REY,E,Lectura,137,459,1,,11,10,4
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,237990,0,54104 CRISTO REY,B,Matemática,137,464,1,3,10,12,6
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,237990,0,54104 CRISTO REY,B,Lectura,137,476,1,2,9,12,8
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,237990,0,54104 CRISTO REY,D,Matemática,137,488,1,1,4,13,9
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,237990,0,54104 CRISTO REY,D,Lectura,137,493,1,,6,12,9
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,237990,0,54104 CRISTO REY,A,Matemática,137,496,1,2,4,11,10
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,237990,0,54104 CRISTO REY,A,Lectura,137,502,1,,4,13,10
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,238006,0,54105 JUAN PABLO II,B,Lectura,71,471,1,,9,9,4
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,238006,0,54105 JUAN PABLO II,B,Matemática,71,457,1,4,4,9,5
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,238006,0,54105 JUAN PABLO II,A,Matemática,71,485,1,2,4,11,8
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,238006,0,54105 JUAN PABLO II,C,Lectura,71,510,1,,4,12,8
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,238006,0,54105 JUAN PABLO II,A,Lectura,71,480,1,,9,8,8
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,238006,0,54105 JUAN PABLO II,C,Matemática,71,523,1,,1,11,12
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,TOTORAL,238014,0,54106 WARMA KUYAY,B,Matemática,40,518,1,,3,7,10
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,TOTORAL,238014,0,54106 WARMA KUYAY,B,Lectura,40,530,1,,1,7,12
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,TOTORAL,238014,0,54106 WARMA KUYAY,A,Lectura,40,540,1,,1,5,13
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,TOTORAL,238014,0,54106 WARMA KUYAY,A,Matemática,40,558,1,,1,4,14
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30210,APURÍMAC,ANDAHUAYLAS,PAMPACHIRI,SAN JUAN DE AYAPAMPA,238477,0,54152 SANTA ROSA,A,Matemática,11,493,1,1,1,5,3
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30210,APURÍMAC,ANDAHUAYLAS,PAMPACHIRI,SAN JUAN DE AYAPAMPA,238477,0,54152 SANTA ROSA,A,Lectura,11,495,1,,3,4,3
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,283291,0,54177 EL BUEN PASTOR,C,Lectura,122,423,1,2,14,8,1
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,283291,0,54177 EL BUEN PASTOR,C,Matemática,122,397,1,9,6,9,1
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,283291,0,54177 EL BUEN PASTOR,A,Lectura,122,445,1,2,14,10,4
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,283291,0,54177 EL BUEN PASTOR,A,Matemática,122,430,1,8,5,12,5
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,283291,0,54177 EL BUEN PASTOR,B,Lectura,122,480,1,1,9,13,10
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,283291,0,54177 EL BUEN PASTOR,B,Matemática,122,473,1,3,7,13,10
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,283291,0,54177 EL BUEN PASTOR,D,Matemática,122,488,1,4,10,7,13
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,283291,0,54177 EL BUEN PASTOR,D,Lectura,122,509,1,,12,6,16
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30603,APURÍMAC,CHINCHEROS,COCHARCAS,COCHARCAS,283390,0,54187 NUESTRA SEÑORA VIRGEN DE COCHARCAS,A,Lectura,24,432,1,1,14,7,2
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30603,APURÍMAC,CHINCHEROS,COCHARCAS,COCHARCAS,283390,0,54187 NUESTRA SEÑORA VIRGEN DE COCHARCAS,A,Matemática,24,417,1,5,10,6,3
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CHINCHEROS,283465,0,54194 AMADOR GALINDO VARGAS,A,Matemática,15,452,1,3,2,8,2
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CHINCHEROS,283465,0,54194 AMADOR GALINDO VARGAS,A,Lectura,15,467,1,,6,6,3
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CHINCHEROS,283473,0,54195 NUESTRA SEÑORA DEL CARMEN,A,Matemática,40,541,1,,2,4,13
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CHINCHEROS,283473,0,54195 NUESTRA SEÑORA DEL CARMEN,A,Lectura,40,540,1,,2,3,14
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CHINCHEROS,283473,0,54195 NUESTRA SEÑORA DEL CARMEN,B,Lectura,40,424,1,1,13,6,
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30601,APURÍMAC,CHINCHEROS,CHINCHEROS,CHINCHEROS,283473,0,54195 NUESTRA SEÑORA DEL CARMEN,B,Matemática,40,395,1,5,8,7,
2024,ECE 2024,Primaria,CUARTO,UGEL Antabamba,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30301,APURÍMAC,ANTABAMBA,ANTABAMBA,ANTABAMBA,284034,0,54252 J. AGUSTIN TAMAYO RODRIGUEZ,A,Lectura,8,435,1,1,3,3,1
2024,ECE 2024,Primaria,CUARTO,UGEL Antabamba,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30301,APURÍMAC,ANTABAMBA,ANTABAMBA,ANTABAMBA,284034,0,54252 J. AGUSTIN TAMAYO RODRIGUEZ,A,Matemática,8,462,1,1,1,4,2
2024,ECE 2024,Primaria,CUARTO,UGEL Antabamba,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30302,APURÍMAC,ANTABAMBA,EL ORO,AYAHUAY,284091,0,54258 JUAN ESPINOZA MEDRANO,A,Lectura,9,474,1,,4,3,2
2024,ECE 2024,Primaria,CUARTO,UGEL Antabamba,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30302,APURÍMAC,ANTABAMBA,EL ORO,AYAHUAY,284091,0,54258 JUAN ESPINOZA MEDRANO,A,Matemática,9,476,1,4,1,,4
2024,ECE 2024,Primaria,CUARTO,UGEL Antabamba,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30306,APURÍMAC,ANTABAMBA,PACHACONAS,PACHACONAS,284166,0,54265 TUPAC AMARU II,A,Lectura,8,479,1,1,2,2,3
2024,ECE 2024,Primaria,CUARTO,UGEL Antabamba,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30306,APURÍMAC,ANTABAMBA,PACHACONAS,PACHACONAS,284166,0,54265 TUPAC AMARU II,A,Matemática,8,441,1,3,1,1,3
2024,ECE 2024,Primaria,CUARTO,UGEL Antabamba,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30306,APURÍMAC,ANTABAMBA,PACHACONAS,PACHACONAS,284174,0,54266 JOSE MARIA ARGUEDAS,A,Matemática,8,557,1,,,4,3
2024,ECE 2024,Primaria,CUARTO,UGEL Antabamba,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30306,APURÍMAC,ANTABAMBA,PACHACONAS,PACHACONAS,284174,0,54266 JOSE MARIA ARGUEDAS,A,Lectura,8,579,1,,1,,6
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,PAIRACA,284489,0,54297 PATRON SANTIAGO,A,Lectura,15,511,1,,1,8,6
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,PAIRACA,284489,0,54297 PATRON SANTIAGO,A,Matemática,15,546,1,,1,4,10
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,CHALHUANCA,284497,0,54298 MICAELA BASTIDAS,B,Lectura,35,435,1,1,6,5,1
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,CHALHUANCA,284497,0,54298 MICAELA BASTIDAS,B,Matemática,35,440,1,3,4,4,2
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,CHALHUANCA,284497,0,54298 MICAELA BASTIDAS,A,Lectura,35,514,1,,3,12,7
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,CHALHUANCA,284497,0,54298 MICAELA BASTIDAS,A,Matemática,35,539,1,1,1,10,10
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,CHALHUANCA,284505,0,54299 JOSE PARDO,B,Matemática,27,531,1,,,8,5
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,CHALHUANCA,284505,0,54299 JOSE PARDO,A,Matemática,27,549,1,,1,5,7
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,CHALHUANCA,284505,0,54299 JOSE PARDO,B,Lectura,27,517,1,,2,3,8
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,CHALHUANCA,284505,0,54299 JOSE PARDO,A,Lectura,27,549,1,,,4,9
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,CHUQUINGA,284521,0,54301 JUAN PABLO II,A,Matemática,10,444,1,1,4,3,2
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30401,APURÍMAC,AYMARAES,CHALHUANCA,CHUQUINGA,284521,0,54301 JUAN PABLO II,A,Lectura,10,460,1,,5,3,2
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30406,APURÍMAC,AYMARAES,COTARUSE,COTARUSE,284612,0,54309 JOSE MARIA ARGUEDAS,A,Matemática,12,470,1,2,1,6,2
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30406,APURÍMAC,AYMARAES,COTARUSE,COTARUSE,284612,0,54309 JOSE MARIA ARGUEDAS,A,Lectura,12,455,1,,5,4,2
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30411,APURÍMAC,AYMARAES,SAN JUAN DE CHACÑA,SAN JUAN DE CHACÑA,284638,0,54311 VIRGEN DEL CARMEN,A,Matemática,10,466,1,2,1,5,2
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30411,APURÍMAC,AYMARAES,SAN JUAN DE CHACÑA,SAN JUAN DE CHACÑA,284638,0,54311 VIRGEN DEL CARMEN,A,Lectura,10,467,1,1,2,4,3
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30404,APURÍMAC,AYMARAES,CHAPIMARCA,CHAPIMARCA,284646,0,54312 FRAY MARTIN DE PORRES,A,Matemática,5,445,1,1,,3,1
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30404,APURÍMAC,AYMARAES,CHAPIMARCA,CHAPIMARCA,284646,0,54312 FRAY MARTIN DE PORRES,A,Lectura,5,457,1,,2,3,
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30412,APURÍMAC,AYMARAES,SAÑAYCA,SAÑAYCA,284737,0,54321 LOS ANGELES DE SAN FRANCISCO,A,Lectura,7,399,1,1,4,2,
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30412,APURÍMAC,AYMARAES,SAÑAYCA,SAÑAYCA,284737,0,54321 LOS ANGELES DE SAN FRANCISCO,A,Matemática,7,370,1,2,4,1,
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30413,APURÍMAC,AYMARAES,SORAYA,SORAYA,284752,0,54323 SAN ANTONIO DE PADUA,A,Matemática,7,446,1,2,1,2,2
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30413,APURÍMAC,AYMARAES,SORAYA,SORAYA,284752,0,54323 SAN ANTONIO DE PADUA,A,Lectura,7,453,1,,4,,3
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30414,APURÍMAC,AYMARAES,TAPAIRIHUA,TAPAIRIHUA,284778,0,54325 VIRGEN DE NATIVIDAD,A,Matemática,7,458,1,,2,4,1
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30414,APURÍMAC,AYMARAES,TAPAIRIHUA,TAPAIRIHUA,284778,0,54325 VIRGEN DE NATIVIDAD,A,Lectura,7,498,1,,1,4,2
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30416,APURÍMAC,AYMARAES,TORAYA,TORAYA,284828,0,54330 RICARDO PALMA,A,Matemática,6,460,1,,2,3,1
2024,ECE 2024,Primaria,CUARTO,UGEL Aymaraes,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30416,APURÍMAC,AYMARAES,TORAYA,TORAYA,284828,0,54330 RICARDO PALMA,A,Lectura,6,490,1,,2,1,3
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CHUQUIBAMBILLA,214551,0,54385 SEÑOR DE LA EXALTACION,A,Matemática,16,439,1,4,3,7,2
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CHUQUIBAMBILLA,214551,0,54385 SEÑOR DE LA EXALTACION,A,Lectura,16,455,1,,9,5,2
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30708,APURÍMAC,GRAU,PROGRESO,PROGRESO,200279,0,54413 SAN JOSE,A,Matemática,24,409,1,5,3,6,1
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30708,APURÍMAC,GRAU,PROGRESO,PROGRESO,200279,0,54413 SAN JOSE,A,Lectura,24,452,1,,7,7,1
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30708,APURÍMAC,GRAU,PROGRESO,PROGRESO,200279,0,54413 SAN JOSE,B,Lectura,24,444,1,1,5,1,2
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30708,APURÍMAC,GRAU,PROGRESO,PROGRESO,200279,0,54413 SAN JOSE,B,Matemática,24,419,1,3,,4,2
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30713,APURÍMAC,GRAU,VIRUNDO,VIRUNDO,200311,0,54417 SANTA ROSA,A,Lectura,13,479,1,,5,5,3
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30713,APURÍMAC,GRAU,VIRUNDO,VIRUNDO,200311,0,54417 SANTA ROSA,A,Matemática,13,471,1,,4,5,4
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CURIBAMBA,201038,0,54490 HOGAR DE CRISTO,C,Lectura,106,441,1,2,14,8,3
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CURIBAMBA,201038,0,54490 HOGAR DE CRISTO,C,Matemática,106,429,1,4,9,10,4
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CURIBAMBA,201038,0,54490 HOGAR DE CRISTO,D,Matemática,106,470,1,2,5,12,6
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CURIBAMBA,201038,0,54490 HOGAR DE CRISTO,D,Lectura,106,477,1,,7,12,6
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CURIBAMBA,201038,0,54490 HOGAR DE CRISTO,B,Lectura,106,508,1,,5,11,9
